Run number,Start time,Duration,Configuration,Digitizer,Notes,Tracking,ConversionKeySightScope,TimingDAQVME,TimingDAQKeySightScope,EntriesWithTrackScope,EntriesWithHitScope,EntriesWithTrackAndHitScope,EntriesWithTrackWithoutNplanesScope,TimingDAQDT5742,TimingDAQNoTracksVME,TimingDAQNoTracksDT5742,TimingDAQNoTracksKeySightScope,ConversionSampic,ConversionTekScope,TimingDAQSampic,TimingDAQTekScope,TimingDAQNoTracksTekScope,TimingDAQNoTracksSampic,LabviewRecoVME,LabviewRecoDT5742,LabviewRecoKeySightScope,LabviewRecoSampic,LabviewRecoTekScope,Version,Sensor,Sensor copy,Temp13ETL,Temp14ETL,Temp15ETL,Temp16ETL,Temp17ETL,Temp18ETL,Temp19ETL,Temp20ETL,LowVoltage1ETL,LowVoltage2ETL,LowVoltage3ETL,Current1ETL,Current2ETL,Current3ETL,BoxTempOlmo,BoxVoltageOlmo,BoxHumOlmo,BoxCurrentOlmo,BarCurrentOlmo,BarVoltageOlmo,z_rotationOlmo,x_stageOlmo,y_stageOlmo,DQM,HV 1,Time Resolution 1
11496,2019-04-28 19:50:23.149591,44,76,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-17.99,-19.33,-18.15,-10.49,-999,-999,-999,6.99863,0.0,8.39233,0.635731,0.000268,0.000236,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11497,2019-04-28 19:51:23.260145,105,76,"VME,KeySightScope",,Complete,Complete,Complete,Complete,31768,7329,3099,49801,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-17.98,-19.33,-18.15,-10.49,-999,-999,-999,6.99855,0.0,8.96454,0.635727,0.000212,0.000254,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11498,2019-04-28 19:53:23.240949,44,76,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-17.98,-19.33,-18.15,-10.49,-999,-999,-999,6.99856,0.0003,7.62939,0.63572,8.67844,0.000269,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11499,2019-04-28 19:54:23.283833,105,76,"VME,KeySightScope",,Complete,Complete,Complete,Complete,32829,7291,3123,51281,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-17.98,-19.33,-18.15,-10.49,-999,-999,-999,6.99843,0.0,8.86917,0.635737,0.000225,0.000255,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11500,2019-04-28 19:56:23.159636,44,76,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-17.98,-19.33,-18.15,-10.49,-999,-999,-999,6.99848,0.0,8.86917,0.635737,0.000304,0.000256,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11501,2019-04-28 19:57:23.181281,164,76,"VME,KeySightScope",,Complete,Complete,Complete,Complete,31450,7419,3128,49477,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-17.98,-19.33,-18.15,-10.5,-999,-999,-999,6.99853,0.000239,9.53674,0.63574,8.96454,0.00026,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11502,2019-04-28 20:00:30.298426,104,76,"VME,KeySightScope",,Complete,Complete,Complete,Complete,33234,7196,3183,51715,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-17.99,-19.33,-18.16,-10.5,-999,-999,-999,6.99852,0.0,8.7738,0.635741,0.000247,0.000259,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11503,2019-04-28 20:06:31.294964,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,33919,7344,3308,52624,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99858,0.0,9.72748,0.635745,0.000185,0.000262,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11504,2019-04-28 20:08:31.318251,44,77,VME,,Processing,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-17.99,-19.34,-18.16,-10.5,-999,-999,-999,6.99851,0.0,7.53403,0.635759,0.000223,0.000242,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11505,2019-04-28 20:09:31.311151,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,34483,7446,3430,53370,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.5,-999,-999,-999,6.99842,0.0,0.000101,0.635756,8.67844,0.000274,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11506,2019-04-28 20:11:31.156964,44,77,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.51,-999,-999,-999,6.99848,0.0,0.0001,0.635758,0.000272,0.000254,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11507,2019-04-28 20:12:31.198404,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,33683,7437,3281,52319,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.51,-999,-999,-999,6.99861,0.0,8.7738,0.635753,0.000274,0.000247,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11508,2019-04-28 20:14:31.185038,44,77,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.51,-999,-999,-999,6.9984,0.0,0.000105,0.635762,8.7738,0.000264,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11509,2019-04-28 20:15:31.277750,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,33411,7475,3323,52366,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.51,-999,-999,-999,6.99853,0.0,6.96182,0.635774,0.000164,0.000245,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11510,2019-04-28 20:17:31.307051,44,77,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.51,-999,-999,-999,6.99862,0.0,5.81741,0.635747,0.000193,0.00024,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11511,2019-04-28 20:18:31.311706,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,33186,7408,3268,51960,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.52,-999,-999,-999,6.99849,0.0,6.86646,0.635725,0.00027,0.000233,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11512,2019-04-28 20:20:31.273125,44,77,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.52,-999,-999,-999,6.99851,0.0,8.96454,0.635736,0.000239,0.000247,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11513,2019-04-28 20:21:31.235803,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,32734,7077,2987,51276,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.35,-18.18,-10.52,-999,-999,-999,6.99849,0.0,9.44138,0.635745,0.000274,0.000259,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11514,2019-04-28 20:23:31.315982,44,77,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.52,-999,-999,-999,6.9986,0.0,6.77109,0.635737,0.000207,0.000243,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11515,2019-04-28 20:24:31.290973,104,77,"VME,KeySightScope",,Complete,Complete,Complete,Complete,34372,7363,3305,53332,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.35,-18.18,-10.52,-999,-999,-999,6.99855,0.0,8.39233,0.635732,0.000172,0.000252,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11516,2019-04-28 20:26:31.118005,44,77,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.52,-999,-999,-999,6.9985,0.0,8.01086,0.635743,0.000228,0.000267,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11517,2019-04-28 20:39:38.235498,104,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,35934,10960,5203,55373,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.52,-999,-999,-999,6.99856,0.000277,8.7738,0.63572,8.96454,0.000258,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11518,2019-04-28 20:41:38.290498,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.18,-10.52,-999,-999,-999,6.99854,0.0,9.63211,0.635728,0.000247,0.000275,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11519,2019-04-28 20:42:38.321339,104,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,35907,11564,5472,55366,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.35,-18.16,-10.52,-999,-999,-999,6.99857,0.0,8.4877,0.635704,0.000329,0.000245,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11520,2019-04-28 20:44:38.739287,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.52,-999,-999,-999,6.99851,0.000268,8.86917,0.6357,8.4877,0.000254,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11521,2019-04-28 20:46:38.234170,104,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,38579,11882,5974,58773,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.51,-999,-999,-999,6.99851,0.0,9.34601,0.635716,0.000262,0.000255,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11522,2019-04-28 20:48:38.462556,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.51,-999,-999,-999,6.9985,0.0,7.62939,0.635717,0.000262,0.000251,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11523,2019-04-28 20:49:38.173689,44,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,19687,12068,3173,30645,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.51,-999,-999,-999,6.99853,0.0,0.000104,0.635718,0.000272,0.000248,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11524,2019-04-28 20:50:38.196710,44,78,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.51,-999,-999,-999,6.99846,0.0,0.000108,0.635724,0.000279,0.000281,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11525,2019-04-28 20:51:38.316119,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.51,-999,-999,-999,6.99862,0.0,8.96454,0.635736,0.000254,0.000267,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11526,2019-04-28 20:52:38.271837,104,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,37824,11847,5772,57565,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.35,-18.16,-10.51,-999,-999,-999,6.99861,0.0,9.91821,0.635723,0.000139,0.000234,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11527,2019-04-28 20:54:38.202337,44,78,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.51,-999,-999,-999,6.99862,0.0,8.86917,0.635725,0.000226,0.000256,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11528,2019-04-28 20:55:38.500380,44,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,23382,12025,3687,36275,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.51,-999,-999,-999,6.99846,0.0,9.05991,0.635739,0.000262,0.00027,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11529,2019-04-28 20:56:38.893497,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.16,-10.51,-999,-999,-999,6.99845,0.0,0.0001,0.635719,0.000274,0.000256,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11530,2019-04-28 20:58:38.408193,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.51,-999,-999,-999,6.9985,0.0,7.9155,0.635725,0.000239,0.000245,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11531,2019-04-28 20:59:38.250019,44,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,22359,12022,3501,34003,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.01,-19.35,-18.17,-10.51,-999,-999,-999,6.99852,0.0,9.63211,0.635743,0.000264,0.000252,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11532,2019-04-28 21:00:38.267254,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.16,-10.51,-999,-999,-999,6.99849,0.0,0.000112,0.635718,8.67844,0.000277,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11533,2019-04-28 21:01:38.380761,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.35,-18.16,-10.51,-999,-999,-999,6.99844,0.0,7.43866,0.635746,0.000214,0.000268,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11534,2019-04-28 21:02:38.274664,44,78,"VME,KeySightScope",,Complete,Complete,Complete,Complete,20598,12099,3233,31325,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.35,-18.16,-10.51,-999,-999,-999,6.99852,0.0,8.58307,0.635732,8.67844,0.000255,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11535,2019-04-28 21:03:38.304855,44,78,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.51,-999,-999,-999,6.99858,0.0,7.34329,0.635736,0.000244,0.000271,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11536,2019-04-28 21:09:40.177506,104,79,"VME,KeySightScope","redoing for sake of pad 12, half in pixel acceptance  before.",Complete,Complete,Complete,Complete,37539,8430,4013,57080,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-17.99,-19.34,-18.17,-10.51,-999,-999,-999,6.9986,0.0,9.63211,0.635702,0.000274,0.000266,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11537,2019-04-28 21:11:40.262636,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.5,-999,-999,-999,6.99853,0.0,0.000113,0.635709,0.00027,0.000249,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11538,2019-04-28 21:12:40.318036,44,79,"VME,KeySightScope",,Complete,Complete,Complete,Complete,24100,8444,2495,36894,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-17.99,-19.35,-18.17,-10.5,-999,-999,-999,6.99855,0.0,8.29697,0.635724,0.000268,0.000264,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11539,2019-04-28 21:13:41.626175,43,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.35,-18.17,-10.5,-999,-999,-999,6.99849,0.0,9.53674,0.635734,0.0002,0.000256,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11540,2019-04-28 21:14:40.422520,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.5,-999,-999,-999,6.99847,0.0,0.000105,0.635714,0.000246,0.000258,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11541,2019-04-28 21:15:40.383397,44,79,"VME,KeySightScope",,Complete,Complete,Complete,Complete,25298,8334,2696,39212,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99852,0.0,8.2016,0.635727,0.000249,0.000247,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11542,2019-04-28 21:16:42.967083,42,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99857,0.0,7.72476,0.635736,0.000228,0.000264,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11543,2019-04-28 21:17:40.789955,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.01,-19.34,-18.16,-10.5,-999,-999,-999,6.99858,0.0,8.4877,0.635734,0.000228,0.000237,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11544,2019-04-28 21:18:40.215839,44,79,"VME,KeySightScope",,Complete,Complete,Complete,Complete,24053,8285,2463,37402,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99848,0.0,0.000103,0.635721,0.000274,0.000262,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11545,2019-04-28 21:19:40.277353,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99846,0.0,8.29697,0.635719,0.00026,0.000251,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11546,2019-04-28 21:20:40.417455,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.17,-10.5,-999,-999,-999,6.99846,0.0,6.67572,0.635738,0.000223,0.000262,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11547,2019-04-28 21:21:40.447913,44,79,"VME,KeySightScope",,Complete,Complete,Complete,Complete,24418,8048,2441,37942,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.15,-10.5,-999,-999,-999,6.99858,0.0,9.63211,0.635714,0.000235,0.000267,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11548,2019-04-28 21:22:40.325358,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-17.99,-19.34,-18.15,-10.5,-999,-999,-999,6.99849,0.0,8.7738,0.635735,0.000264,0.000262,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11549,2019-04-28 21:23:40.358580,44,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-17.99,-19.34,-18.16,-10.5,-999,-999,-999,6.99846,0.0,8.96454,0.635716,0.000281,0.000268,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11550,2019-04-28 21:24:41.191312,43,79,"VME,KeySightScope",,Complete,Complete,Complete,Complete,22835,8413,2501,35214,N/A,Not started,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,Not started,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99857,0.0,9.91821,0.635707,0.000331,0.000236,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11551,2019-04-28 21:25:45.361188,39,79,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-18.0,-19.34,-18.16,-10.5,-999,-999,-999,6.99857,0.0,7.9155,0.635716,0.000285,0.00027,N/A,42.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,
11552,2019-04-28 21:39:43.479912,44,68,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-16.82,-18.13,-16.9,-9.58,-999,-999,-999,6.99852,0.0,0.000118,0.636075,0.000335,0.000241,26.2,41.0,16.5,-1.979322e-06,3.05046e-05,0.0,0.0,107.0,N/A,,,
11553,2019-04-28 21:41:44.375585,43,68,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-16.34,-17.61,-16.4,-9.18,-999,-999,-999,6.99844,0.0,8.96454,0.636132,0.000251,0.000252,26.1,41.0,16.6,-1.979322e-06,3.059505e-05,0.0,0.0,107.0,N/A,,,
11554,2019-04-28 21:42:43.256374,44,68,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-16.08,-17.33,-16.14,-8.97,-999,-999,-999,6.99867,0.0,0.000102,0.636172,0.000168,0.000271,26.0,41.0,16.6,-2.024521e-06,3.054983e-05,0.0,0.0,107.0,N/A,,,
11555,2019-04-28 21:43:43.441119,44,68,VME,,Complete,N/A,Complete,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-15.83,-17.07,-15.89,-8.75,-999,-999,-999,6.99845,0.0,0.000121,0.636224,0.000241,0.000287,26.0,41.0,16.7,-1.979322e-06,3.052724e-05,0.0,0.0,107.0,N/A,,,
11556,2019-04-28 21:44:48.238583,39,68,VME,,Failed,N/A,Not started,N/A,,,,,N/A,Not started,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Not started,N/A,N/A,N/A,N/A,,,,-999,-15.56,-16.79,-15.62,-8.52,-999,-999,-999,6.99845,0.0,9.72748,0.636253,8.86917,0.000263,25.9,41.0,16.7,-2.114888e-06,3.047835e-05,0.0,0.0,107.0,N/A,,,
